product_id,product_name,category,brand,price,stock_quantity,rating,launch_date,cost,margin
336,Product_336,Home,BrandE,45.29,381,1.8,2026-06-03,28.88,36.2
337,Product_337,Home,BrandD,321.4,224,4.2,2026-06-10,245.27,23.7
338,Product_338,Clothing,BrandE,1285.16,142,4.2,2026-06-17,591.75,54.0
339,Product_339,Books,BrandC,1435.37,430,3.0,2026-06-24,1059.09,26.2
340,Product_340,Health,BrandD,1167.29,388,1.9,2026-07-01,580.67,50.3
341,Product_341,Electronics,BrandC,290.9,53,1.9,2026-07-08,132.11,54.6
342,Product_342,Sports,BrandE,893.58,23,2.9,2026-07-15,495.42,44.6
343,Product_343,Electronics,BrandC,713.41,394,1.0,2026-07-22,371.78,47.9
344,Product_344,Books,BrandD,993.84,632,3.1,2026-07-29,752.24,24.3
345,Product_345,Sports,BrandD,1741.31,118,4.8,2026-08-05,930.08,46.6
346,Product_346,Books,BrandC,1552.84,672,1.6,2026-08-12,681.18,56.1
347,Product_347,Home,BrandD,172.56,982,3.3,2026-08-19,124.46,27.9
348,Product_348,Sports,BrandD,1781.17,585,4.8,2026-08-26,1423.82,20.1
349,Product_349,Home,BrandC,946.18,184,4.4,2026-09-02,590.5,37.6
350,Product_350,Electronics,BrandE,1489.0,947,4.4,2026-09-09,633.17,57.5
351,Product_351,Electronics,BrandD,284.38,191,4.3,2026-09-16,119.27,58.1
352,Product_352,Sports,BrandD,1343.09,938,2.2,2026-09-23,441.68,67.1
353,Product_353,Sports,BrandD,476.47,731,4.6,2026-09-30,161.35,66.1
354,Product_354,Health,BrandD,879.57,486,4.8,2026-10-07,666.27,24.3
355,Product_355,Books,BrandC,38.64,632,3.0,2026-10-14,13.46,65.2
356,Product_356,Health,BrandE,307.46,720,2.4,2026-10-21,166.7,45.8
357,Product_357,Books,BrandE,188.7,383,2.7,2026-10-28,122.48,35.1
358,Product_358,Health,BrandA,483.29,811,2.3,2026-11-04,350.47,27.5
359,Product_359,Home,BrandD,204.54,345,1.8,2026-11-11,78.88,61.4
360,Product_360,Sports,BrandD,1385.36,472,3.5,2026-11-18,718.85,48.1
361,Product_361,Electronics,BrandA,62.93,675,3.3,2026-11-25,26.79,57.4
362,Product_362,Books,BrandE,1237.39,779,2.9,2026-12-02,529.49,57.2
363,Product_363,Books,BrandB,285.71,951,1.4,2026-12-09,129.12,54.8
364,Product_364,Electronics,BrandB,1890.6,2,4.2,2026-12-16,1122.18,40.6
365,Product_365,Health,BrandE,1866.52,49,1.7,2026-12-23,575.43,69.2
366,Product_366,Books,BrandD,454.88,924,1.5,2026-12-30,229.43,49.6
367,Product_367,Home,BrandB,1230.77,875,3.5,2027-01-06,484.2,60.7
368,Product_368,Sports,BrandC,60.87,503,2.6,2027-01-13,47.7,21.6
369,Product_369,Electronics,BrandC,1863.92,983,1.2,2027-01-20,1102.26,40.9
370,Product_370,Sports,BrandA,1048.36,210,2.4,2027-01-27,769.55,26.6
371,Product_371,Books,BrandE,91.23,972,4.1,2027-02-03,36.3,60.2
372,Product_372,Books,BrandE,688.29,527,3.5,2027-02-10,485.25,29.5
373,Product_373,Electronics,BrandB,158.31,679,2.5,2027-02-17,80.33,49.3
374,Product_374,Home,BrandD,788.92,282,1.8,2027-02-24,306.77,61.1
375,Product_375,Clothing,BrandE,1341.5,378,3.5,2027-03-03,913.06,31.9
376,Product_376,Electronics,BrandB,942.43,325,4.6,2027-03-10,641.8,31.9
377,Product_377,Clothing,BrandB,770.53,297,3.6,2027-03-17,614.84,20.2
378,Product_378,Health,BrandE,242.72,696,4.3,2027-03-24,167.59,31.0
379,Product_379,Clothing,BrandB,493.65,137,3.1,2027-03-31,183.95,62.7
380,Product_380,Home,BrandA,204.79,124,3.9,2027-04-07,94.46,53.9
381,Product_381,Health,BrandA,1615.96,933,4.6,2027-04-14,849.77,47.4
382,Product_382,Clothing,BrandE,274.8,391,4.1,2027-04-21,99.84,63.7
383,Product_383,Health,BrandD,1192.77,401,4.6,2027-04-28,827.81,30.6
384,Product_384,Clothing,BrandA,688.77,479,2.7,2027-05-05,388.02,43.7
385,Product_385,Home,BrandA,455.83,400,4.6,2027-05-12,352.0,22.8
386,Product_386,Clothing,BrandE,1280.74,569,3.5,2027-05-19,761.6,40.5
387,Product_387,Clothing,BrandC,916.72,361,4.5,2027-05-26,514.69,43.9
388,Product_388,Clothing,BrandB,803.29,65,1.2,2027-06-02,269.67,66.4
389,Product_389,Electronics,BrandA,1187.74,427,3.6,2027-06-09,445.01,62.5
390,Product_390,Electronics,BrandC,985.08,851,4.4,2027-06-16,713.95,27.5
391,Product_391,Electronics,BrandD,610.45,713,1.7,2027-06-23,485.51,20.5
392,Product_392,Home,BrandC,1120.33,520,3.6,2027-06-30,568.67,49.2
393,Product_393,Health,BrandE,1340.65,431,4.3,2027-07-07,945.22,29.5
394,Product_394,Books,BrandD,58.25,934,2.2,2027-07-14,35.75,38.6
395,Product_395,Clothing,BrandD,934.41,104,2.6,2027-07-21,728.4,22.0
396,Product_396,Clothing,BrandC,120.08,88,3.3,2027-07-28,50.32,58.1
397,Product_397,Home,BrandE,376.88,600,3.1,2027-08-04,215.73,42.8
398,Product_398,Clothing,BrandA,1123.21,855,1.2,2027-08-11,566.54,49.6
399,Product_399,Electronics,BrandC,1733.05,5,1.4,2027-08-18,989.33,42.9
400,Product_400,Books,BrandA,1766.2,157,1.4,2027-08-25,767.29,56.6
401,Product_401,Sports,BrandC,144.54,378,2.0,2027-09-01,79.33,45.1
402,Product_402,Clothing,BrandA,841.11,329,2.0,2027-09-08,515.1,38.8
403,Product_403,Electronics,BrandC,1168.1,102,4.0,2027-09-15,397.86,65.9
404,Product_404,Sports,BrandD,298.4,222,3.3,2027-09-22,200.37,32.9
405,Product_405,Books,BrandB,1532.04,401,4.1,2027-09-29,1000.82,34.7
406,Product_406,Sports,BrandD,1489.75,682,1.3,2027-10-06,1102.76,26.0
407,Product_407,Electronics,BrandA,1807.17,544,2.9,2027-10-13,926.95,48.7
408,Product_408,Health,BrandE,21.93,508,2.3,2027-10-20,7.26,66.9
409,Product_409,Health,BrandD,437.29,692,4.4,2027-10-27,232.08,46.9
410,Product_410,Sports,BrandB,1655.24,183,3.8,2027-11-03,610.46,63.1
411,Product_411,Home,BrandA,1342.81,914,4.5,2027-11-10,837.54,37.6
412,Product_412,Sports,BrandD,1789.31,86,1.2,2027-11-17,578.96,67.6
413,Product_413,Clothing,BrandC,119.07,580,3.9,2027-11-24,57.99,51.3
414,Product_414,Clothing,BrandE,1195.94,379,3.2,2027-12-01,408.32,65.9
415,Product_415,Health,BrandA,1140.25,537,4.3,2027-12-08,343.99,69.8
416,Product_416,Home,BrandD,76.17,412,3.0,2027-12-15,59.43,22.0
417,Product_417,Electronics,BrandA,1029.48,919,3.2,2027-12-22,821.59,20.2
418,Product_418,Clothing,BrandC,1220.99,517,1.2,2027-12-29,705.43,42.2
419,Product_419,Health,BrandB,386.63,767,3.7,2028-01-05,162.18,58.1
420,Product_420,Books,BrandD,550.29,693,2.1,2028-01-12,415.77,24.4
421,Product_421,Health,BrandA,1282.49,294,1.1,2028-01-19,976.64,23.8
422,Product_422,Clothing,BrandA,939.26,259,1.3,2028-01-26,683.08,27.3
423,Product_423,Clothing,BrandA,1716.74,383,4.8,2028-02-02,982.29,42.8
424,Product_424,Health,BrandB,688.05,825,2.4,2028-02-09,232.11,66.3
425,Product_425,Electronics,BrandA,536.99,303,4.5,2028-02-16,184.84,65.6
426,Product_426,Sports,BrandE,1969.81,315,4.8,2028-02-23,1474.03,25.2
427,Product_427,Clothing,BrandE,1822.72,745,4.8,2028-03-01,1345.01,26.2
428,Product_428,Health,BrandA,62.84,793,4.5,2028-03-08,32.5,48.3
429,Product_429,Health,BrandE,1542.6,718,4.6,2028-03-15,715.89,53.6
430,Product_430,Home,BrandD,225.12,76,2.2,2028-03-22,140.04,37.8
431,Product_431,Sports,BrandE,59.83,679,1.6,2028-03-29,42.09,29.7
432,Product_432,Books,BrandA,551.02,853,3.6,2028-04-05,366.89,33.4
433,Product_433,Electronics,BrandC,542.35,378,3.0,2028-04-12,329.64,39.2
434,Product_434,Books,BrandD,1639.54,460,1.4,2028-04-19,681.65,58.4
435,Product_435,Sports,BrandB,1422.78,55,3.7,2028-04-26,613.58,56.9
436,Product_436,Sports,BrandA,1963.31,806,3.3,2028-05-03,1299.78,33.8
437,Product_437,Sports,BrandB,1424.47,80,4.5,2028-05-10,998.99,29.9
438,Product_438,Books,BrandC,839.42,995,3.4,2028-05-17,300.57,64.2
439,Product_439,Sports,BrandB,1399.36,678,3.3,2028-05-24,550.86,60.6
440,Product_440,Health,BrandA,1998.92,175,2.8,2028-05-31,1279.78,36.0
441,Product_441,Books,BrandA,1421.73,792,2.9,2028-06-07,703.04,50.6
442,Product_442,Sports,BrandC,1524.55,929,4.8,2028-06-14,886.75,41.8
443,Product_443,Health,BrandA,1877.04,382,1.6,2028-06-21,1140.13,39.3
444,Product_444,Home,BrandC,231.73,148,2.8,2028-06-28,159.45,31.2
445,Product_445,Sports,BrandC,1411.04,767,3.6,2028-07-05,991.76,29.7
446,Product_446,Books,BrandA,1702.36,280,2.7,2028-07-12,749.12,56.0
447,Product_447,Clothing,BrandE,1908.99,344,2.1,2028-07-19,1089.36,42.9
448,Product_448,Sports,BrandC,425.88,789,2.1,2028-07-26,154.07,63.8
449,Product_449,Clothing,BrandA,1010.34,790,1.9,2028-08-02,728.46,27.9
450,Product_450,Health,BrandE,1362.71,408,2.4,2028-08-09,984.86,27.7
451,Product_451,Home,BrandC,498.7,717,4.5,2028-08-16,224.29,55.0
452,Product_452,Electronics,BrandE,1202.94,973,3.0,2028-08-23,457.49,62.0
453,Product_453,Home,BrandD,518.87,921,2.0,2028-08-30,173.85,66.5
454,Product_454,Sports,BrandD,670.25,999,2.5,2028-09-06,393.76,41.3
455,Product_455,Clothing,BrandE,885.83,29,1.4,2028-09-13,306.24,65.4
456,Product_456,Clothing,BrandC,1060.73,729,4.6,2028-09-20,679.18,36.0
457,Product_457,Books,BrandA,901.48,421,2.6,2028-09-27,576.1,36.1
458,Product_458,Clothing,BrandB,988.93,981,4.9,2028-10-04,600.27,39.3
459,Product_459,Books,BrandA,600.68,230,2.4,2028-10-11,443.47,26.2
460,Product_460,Health,BrandB,322.14,358,4.3,2028-10-18,157.57,51.1
461,Product_461,Electronics,BrandB,99.46,161,2.0,2028-10-25,74.71,24.9
462,Product_462,Sports,BrandC,395.98,728,1.3,2028-11-01,126.1,68.2
463,Product_463,Books,BrandE,1165.98,227,1.1,2028-11-08,415.53,64.4
464,Product_464,Electronics,BrandA,1573.3,844,3.4,2028-11-15,796.25,49.4
465,Product_465,Clothing,BrandE,342.65,220,2.2,2028-11-22,204.56,40.3
466,Product_466,Clothing,BrandD,221.57,745,2.8,2028-11-29,70.06,68.4
467,Product_467,Electronics,BrandC,1499.83,72,4.3,2028-12-06,875.48,41.6
468,Product_468,Clothing,BrandC,613.79,398,2.0,2028-12-13,278.48,54.6
469,Product_469,Health,BrandD,1903.24,94,2.2,2028-12-20,1415.2,25.6
470,Product_470,Health,BrandA,1430.06,939,4.4,2028-12-27,810.33,43.3
471,Product_471,Electronics,BrandD,656.88,474,3.0,2029-01-03,390.15,40.6
472,Product_472,Books,BrandA,582.64,94,4.3,2029-01-10,450.27,22.7
473,Product_473,Books,BrandB,1049.78,905,2.5,2029-01-17,716.04,31.8
474,Product_474,Electronics,BrandC,162.89,754,2.6,2029-01-24,84.56,48.1
475,Product_475,Books,BrandA,239.76,884,1.7,2029-01-31,129.1,46.2
476,Product_476,Books,BrandE,355.84,804,4.7,2029-02-07,222.03,37.6
477,Product_477,Health,BrandE,1550.57,774,4.6,2029-02-14,620.38,60.0
478,Product_478,Books,BrandC,1030.15,123,4.9,2029-02-21,354.71,65.6
479,Product_479,Home,BrandD,26.08,799,2.6,2029-02-28,11.88,54.4
480,Product_480,Sports,BrandD,1348.67,499,4.3,2029-03-07,929.49,31.1
481,Product_481,Clothing,BrandA,850.26,778,2.7,2029-03-14,364.47,57.1
482,Product_482,Home,BrandD,1024.15,943,2.8,2029-03-21,374.2,63.5
483,Product_483,Books,BrandC,432.16,620,4.3,2029-03-28,176.97,59.0
484,Product_484,Health,BrandA,1105.81,859,1.7,2029-04-04,707.15,36.1
485,Product_485,Electronics,BrandB,1958.41,963,1.9,2029-04-11,1188.7,39.3
486,Product_486,Books,BrandD,151.52,47,2.3,2029-04-18,97.6,35.6
487,Product_487,Health,BrandD,571.42,812,4.2,2029-04-25,263.41,53.9
488,Product_488,Sports,BrandA,489.78,94,2.5,2029-05-02,367.54,25.0
489,Product_489,Books,BrandE,500.86,476,2.4,2029-05-09,263.39,47.4
490,Product_490,Electronics,BrandD,760.52,32,5.0,2029-05-16,423.5,44.3
491,Product_491,Health,BrandC,1637.13,117,2.5,2029-05-23,1267.8,22.6
492,Product_492,Health,BrandD,1826.15,643,2.0,2029-05-30,1442.0,21.0
493,Product_493,Health,BrandB,408.42,250,3.5,2029-06-06,257.62,36.9
494,Product_494,Sports,BrandD,1088.19,302,4.2,2029-06-13,840.53,22.8
495,Product_495,Books,BrandE,1275.61,121,1.3,2029-06-20,728.06,42.9
496,Product_496,Sports,BrandD,1046.05,217,3.5,2029-06-27,474.53,54.6
497,Product_497,Clothing,BrandA,870.98,52,1.1,2029-07-04,398.51,54.2
498,Product_498,Clothing,BrandD,387.99,125,3.1,2029-07-11,224.83,42.1
499,Product_499,Books,BrandE,979.0,158,2.0,2029-07-18,589.87,39.7
500,Product_500,Sports,BrandA,805.42,670,2.2,2029-07-25,418.66,48.0
501,Product_501,Electronics,BrandC,1592.15,794,2.9,2029-08-01,1181.19,25.8
502,Product_502,Health,BrandA,1528.39,600,4.7,2029-08-08,784.6,48.7
503,Product_503,Health,BrandB,272.33,175,3.8,2029-08-15,118.93,56.3
504,Product_504,Books,BrandA,181.6,291,4.7,2029-08-22,55.2,69.6
505,Product_505,Clothing,BrandC,1816.77,944,3.6,2029-08-29,1426.68,21.5
506,Product_506,Clothing,BrandD,1073.34,158,1.0,2029-09-05,764.39,28.8
507,Product_507,Health,BrandA,1716.31,490,2.1,2029-09-12,1043.14,39.2
508,Product_508,Books,BrandA,121.01,760,4.6,2029-09-19,86.55,28.5
509,Product_509,Sports,BrandA,1055.4,356,3.6,2029-09-26,744.21,29.5
510,Product_510,Clothing,BrandA,1081.16,633,4.9,2029-10-03,828.09,23.4
511,Product_511,Sports,BrandC,1722.1,236,1.6,2029-10-10,849.05,50.7
512,Product_512,Clothing,BrandE,199.73,427,2.2,2029-10-17,115.33,42.3
513,Product_513,Clothing,BrandE,484.69,124,2.4,2029-10-24,169.31,65.1
514,Product_514,Home,BrandA,816.04,314,2.3,2029-10-31,638.68,21.7
515,Product_515,Clothing,BrandC,1732.35,278,2.0,2029-11-07,1373.0,20.7
516,Product_516,Electronics,BrandC,1878.07,866,2.8,2029-11-14,1304.4,30.5
517,Product_517,Books,BrandA,1985.49,835,3.6,2029-11-21,1046.47,47.3
518,Product_518,Books,BrandB,1918.59,603,2.2,2029-11-28,1051.93,45.2
519,Product_519,Sports,BrandA,16.85,937,1.3,2029-12-05,8.72,48.2
520,Product_520,Clothing,BrandB,100.18,104,3.8,2029-12-12,44.75,55.3
521,Product_521,Electronics,BrandA,299.48,41,2.8,2029-12-19,168.88,43.6
522,Product_522,Sports,BrandB,700.98,396,3.2,2029-12-26,229.03,67.3
523,Product_523,Home,BrandB,1660.69,640,2.8,2030-01-02,1321.82,20.4
524,Product_524,Sports,BrandA,1785.85,459,4.6,2030-01-09,914.4,48.8
525,Product_525,Sports,BrandB,377.73,490,3.2,2030-01-16,288.47,23.6
526,Product_526,Clothing,BrandD,1241.23,564,4.7,2030-01-23,821.86,33.8
527,Product_527,Home,BrandE,1835.14,167,3.0,2030-01-30,816.58,55.5
528,Product_528,Sports,BrandC,930.14,601,2.2,2030-02-06,382.31,58.9
529,Product_529,Electronics,BrandB,211.57,758,2.4,2030-02-13,168.8,20.2
530,Product_530,Electronics,BrandB,918.34,173,3.1,2030-02-20,630.04,31.4
531,Product_531,Books,BrandC,754.71,371,3.1,2030-02-27,320.62,57.5
532,Product_532,Home,BrandB,1157.43,598,3.7,2030-03-06,386.26,66.6
533,Product_533,Home,BrandC,880.12,880,1.9,2030-03-13,570.72,35.2
534,Product_534,Books,BrandA,39.61,149,3.6,2030-03-20,17.88,54.9
535,Product_535,Sports,BrandD,1988.03,248,4.1,2030-03-27,816.42,58.9
536,Product_536,Home,BrandD,1089.36,626,3.7,2030-04-03,727.11,33.3
537,Product_537,Electronics,BrandE,949.89,179,2.9,2030-04-10,607.58,36.0
538,Product_538,Electronics,BrandB,1909.46,119,5.0,2030-04-17,1032.46,45.9
539,Product_539,Clothing,BrandE,315.94,27,2.6,2030-04-24,243.69,22.9
540,Product_540,Home,BrandA,382.53,820,1.4,2030-05-01,244.75,36.0
541,Product_541,Sports,BrandD,1616.99,116,4.3,2030-05-08,1207.42,25.3
542,Product_542,Books,BrandA,525.36,702,1.8,2030-05-15,207.66,60.5
543,Product_543,Books,BrandA,1599.46,656,3.9,2030-05-22,717.07,55.2
544,Product_544,Sports,BrandB,546.71,831,1.7,2030-05-29,192.58,64.8
545,Product_545,Health,BrandA,71.21,261,1.1,2030-06-05,32.21,54.8
546,Product_546,Clothing,BrandD,1036.44,653,1.6,2030-06-12,814.53,21.4
547,Product_547,Books,BrandE,397.39,625,2.5,2030-06-19,310.53,21.9
548,Product_548,Home,BrandD,1516.9,895,1.4,2030-06-26,1031.79,32.0
549,Product_549,Clothing,BrandB,1284.19,784,1.8,2030-07-03,719.82,43.9
550,Product_550,Home,BrandD,1847.59,37,4.1,2030-07-10,1275.56,31.0
551,Product_551,Electronics,BrandC,1567.06,196,4.1,2030-07-17,903.79,42.3
552,Product_552,Clothing,BrandE,365.65,524,4.3,2030-07-24,110.34,69.8
553,Product_553,Books,BrandC,1601.32,623,4.4,2030-07-31,881.96,44.9
554,Product_554,Clothing,BrandC,1285.27,436,2.7,2030-08-07,770.47,40.1
555,Product_555,Clothing,BrandB,1339.56,648,4.5,2030-08-14,579.86,56.7
556,Product_556,Clothing,BrandA,1665.36,683,3.1,2030-08-21,668.89,59.8
557,Product_557,Health,BrandC,1149.78,638,2.9,2030-08-28,502.34,56.3
558,Product_558,Clothing,BrandD,934.68,873,3.9,2030-09-04,571.85,38.8
559,Product_559,Home,BrandA,1275.1,409,1.9,2030-09-11,475.65,62.7
560,Product_560,Electronics,BrandD,599.43,332,4.2,2030-09-18,395.72,34.0
561,Product_561,Sports,BrandD,369.28,530,2.7,2030-09-25,188.83,48.9
562,Product_562,Clothing,BrandA,1235.09,943,1.5,2030-10-02,588.74,52.3
563,Product_563,Books,BrandA,471.53,464,1.5,2030-10-09,331.78,29.6
564,Product_564,Clothing,BrandD,164.43,719,1.7,2030-10-16,90.93,44.7
565,Product_565,Books,BrandB,6.11,157,4.6,2030-10-23,2.99,51.1
566,Product_566,Home,BrandE,1218.6,159,5.0,2030-10-30,900.64,26.1
567,Product_567,Books,BrandE,727.49,333,2.4,2030-11-06,352.2,51.6
568,Product_568,Sports,BrandB,1505.86,751,2.2,2030-11-13,1098.53,27.0
569,Product_569,Electronics,BrandA,753.48,375,1.9,2030-11-20,416.0,44.8
570,Product_570,Books,BrandD,974.58,78,4.3,2030-11-27,393.73,59.6
571,Product_571,Books,BrandE,817.13,843,1.8,2030-12-04,495.52,39.4
572,Product_572,Electronics,BrandD,1302.9,868,4.7,2030-12-11,576.74,55.7
573,Product_573,Sports,BrandB,715.5,842,3.7,2030-12-18,267.29,62.6
574,Product_574,Clothing,BrandD,1927.72,196,4.6,2030-12-25,661.72,65.7
575,Product_575,Books,BrandB,1872.61,119,3.2,2031-01-01,788.09,57.9
576,Product_576,Electronics,BrandA,1696.82,759,3.8,2031-01-08,1133.95,33.2
577,Product_577,Home,BrandB,1841.0,650,3.5,2031-01-15,1323.68,28.1
578,Product_578,Electronics,BrandB,901.03,225,4.3,2031-01-22,658.53,26.9
579,Product_579,Home,BrandE,1075.18,594,4.3,2031-01-29,467.78,56.5
580,Product_580,Sports,BrandD,1485.47,409,3.4,2031-02-05,936.57,37.0
581,Product_581,Clothing,BrandE,1393.81,537,3.5,2031-02-12,578.68,58.5
582,Product_582,Electronics,BrandC,1781.9,639,4.7,2031-02-19,1089.42,38.9
583,Product_583,Health,BrandB,1434.08,912,4.7,2031-02-26,1066.39,25.6
584,Product_584,Books,BrandC,1995.78,734,3.7,2031-03-05,639.54,68.0
585,Product_585,Sports,BrandE,700.27,338,1.0,2031-03-12,555.04,20.7
586,Product_586,Electronics,BrandD,1666.83,555,1.4,2031-03-19,1189.36,28.6
587,Product_587,Books,BrandE,1396.78,595,4.4,2031-03-26,950.97,31.9
588,Product_588,Electronics,BrandD,1384.32,918,1.3,2031-04-02,893.83,35.4
589,Product_589,Home,BrandD,655.04,536,1.9,2031-04-09,448.79,31.5
590,Product_590,Electronics,BrandA,1572.28,219,1.9,2031-04-16,1253.58,20.3
591,Product_591,Health,BrandB,1801.25,292,3.4,2031-04-23,1234.03,31.5
592,Product_592,Electronics,BrandE,441.0,203,3.3,2031-04-30,209.83,52.4
593,Product_593,Electronics,BrandD,1252.87,879,2.2,2031-05-07,760.44,39.3
594,Product_594,Health,BrandE,787.31,704,1.8,2031-05-14,368.82,53.2
595,Product_595,Sports,BrandE,1979.15,513,4.1,2031-05-21,1553.7,21.5
596,Product_596,Electronics,BrandD,960.27,201,4.7,2031-05-28,720.27,25.0
597,Product_597,Health,BrandC,460.5,865,1.2,2031-06-04,268.84,41.6
598,Product_598,Books,BrandB,766.81,31,1.5,2031-06-11,529.59,30.9
599,Product_599,Home,BrandB,1309.41,88,3.6,2031-06-18,988.4,24.5
600,Product_600,Home,BrandA,156.8,201,4.2,2031-06-25,66.14,57.8
601,Product_601,Electronics,BrandA,1209.19,950,4.2,2031-07-02,713.11,41.0
602,Product_602,Sports,BrandA,1862.79,689,3.9,2031-07-09,1007.51,45.9
603,Product_603,Sports,BrandB,1701.47,704,4.5,2031-07-16,1166.86,31.4
604,Product_604,Books,BrandC,140.01,671,1.9,2031-07-23,68.54,51.0
605,Product_605,Electronics,BrandB,1986.81,292,1.4,2031-07-30,1300.35,34.6
606,Product_606,Home,BrandB,1398.96,715,3.5,2031-08-06,701.57,49.9
607,Product_607,Sports,BrandB,328.75,752,4.3,2031-08-13,116.88,64.4
608,Product_608,Electronics,BrandB,29.77,114,3.3,2031-08-20,10.53,64.6
609,Product_609,Sports,BrandC,346.71,721,4.9,2031-08-27,124.65,64.0
610,Product_610,Health,BrandA,1677.16,221,4.2,2031-09-03,530.42,68.4
611,Product_611,Sports,BrandE,48.17,908,3.8,2031-09-10,27.29,43.3
612,Product_612,Home,BrandA,470.13,181,1.2,2031-09-17,298.98,36.4
613,Product_613,Clothing,BrandA,1515.82,770,1.4,2031-09-24,550.79,63.7
614,Product_614,Books,BrandE,1174.29,468,4.1,2031-10-01,711.54,39.4
615,Product_615,Books,BrandB,1566.56,425,1.8,2031-10-08,938.17,40.1
616,Product_616,Home,BrandC,1493.57,973,1.1,2031-10-15,557.92,62.6
617,Product_617,Sports,BrandC,105.95,551,4.6,2031-10-22,53.19,49.8
618,Product_618,Electronics,BrandA,1785.56,841,4.6,2031-10-29,1209.84,32.2
619,Product_619,Sports,BrandE,457.93,833,1.9,2031-11-05,141.22,69.2
620,Product_620,Home,BrandD,1109.02,59,4.1,2031-11-12,414.19,62.7
621,Product_621,Books,BrandB,1290.35,484,1.2,2031-11-19,1029.59,20.2
622,Product_622,Sports,BrandA,341.41,10,2.1,2031-11-26,227.64,33.3
623,Product_623,Books,BrandC,1952.58,631,3.5,2031-12-03,1038.9,46.8
624,Product_624,Electronics,BrandE,978.87,384,4.1,2031-12-10,601.91,38.5
625,Product_625,Books,BrandE,120.0,409,1.0,2031-12-17,86.77,27.7
626,Product_626,Books,BrandA,1874.84,41,2.3,2031-12-24,1352.05,27.9
627,Product_627,Clothing,BrandD,1174.6,701,1.9,2031-12-31,543.08,53.8
628,Product_628,Clothing,BrandC,1399.89,122,5.0,2032-01-07,763.84,45.4
629,Product_629,Health,BrandA,1052.73,700,3.7,2032-01-14,651.67,38.1
630,Product_630,Clothing,BrandD,1670.3,251,2.6,2032-01-21,561.13,66.4
631,Product_631,Books,BrandE,71.1,972,1.3,2032-01-28,54.95,22.7
632,Product_632,Home,BrandB,540.41,603,3.4,2032-02-04,279.05,48.4
633,Product_633,Books,BrandC,941.95,483,3.6,2032-02-11,457.25,51.5
634,Product_634,Home,BrandC,157.82,212,4.3,2032-02-18,118.93,24.6
635,Product_635,Home,BrandD,1413.28,829,2.2,2032-02-25,507.57,64.1
636,Product_636,Clothing,BrandA,790.36,713,4.9,2032-03-03,252.62,68.0
637,Product_637,Sports,BrandE,548.97,267,2.8,2032-03-10,352.71,35.8
638,Product_638,Electronics,BrandD,11.74,666,2.2,2032-03-17,5.78,50.8
639,Product_639,Clothing,BrandB,1441.06,706,2.4,2032-03-24,983.15,31.8
640,Product_640,Clothing,BrandB,1668.45,539,3.1,2032-03-31,557.72,66.6
641,Product_641,Sports,BrandB,793.11,705,4.7,2032-04-07,390.11,50.8
642,Product_642,Electronics,BrandD,1130.61,923,3.9,2032-04-14,472.21,58.2
643,Product_643,Books,BrandE,459.23,734,3.3,2032-04-21,307.59,33.0
644,Product_644,Health,BrandC,1246.28,618,1.7,2032-04-28,515.44,58.6
645,Product_645,Health,BrandA,29.21,660,1.6,2032-05-05,15.45,47.1
646,Product_646,Books,BrandC,979.84,134,3.0,2032-05-12,695.14,29.1
647,Product_647,Clothing,BrandE,1290.19,497,3.9,2032-05-19,977.57,24.2
648,Product_648,Electronics,BrandC,1836.79,606,4.0,2032-05-26,1214.67,33.9
649,Product_649,Clothing,BrandD,765.76,781,1.9,2032-06-02,394.07,48.5
650,Product_650,Home,BrandB,1531.55,934,1.4,2032-06-09,897.48,41.4
651,Product_651,Clothing,BrandE,1197.39,885,2.5,2032-06-16,772.13,35.5
652,Product_652,Clothing,BrandE,1854.39,125,4.7,2032-06-23,1367.55,26.3
653,Product_653,Books,BrandC,799.76,358,3.2,2032-06-30,595.25,25.6
654,Product_654,Books,BrandD,641.6,502,2.3,2032-07-07,491.14,23.5
655,Product_655,Books,BrandC,1774.85,840,2.3,2032-07-14,1251.9,29.5
